상권_코드,주중_매출_건수,주중_매출_금액,주중_매출_평균,당월_매출_금액,당월_매출_건수,당월_매출_평균,주말_매출_금액,주말_매출_건수,주말_매출_평균,상권_구분_코드,상권_구분_코드_명,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
3110219,1343557,22259222294,16567.382175821345,31888178307,1895462,16823.43318251698,9628956013,551905,17446.76350640056,A,골목상권,삼육보건대학교,205315,454241,11230,동대문구,11230730,휘경2동,179445,3216,885,121,899,152,366
3110220,2531814,25943161805,10246.867188900922,34524219273,3421025,10091.776374916872,8581057468,889211,9650.192662933769,A,골목상권,외대앞역 1번,205403,455074,11230,동대문구,11230740,이문1동,98625,3096,706,86,1346,110,330
3110221,222422,2254364313,10135.527569215275,3205401909,310748,10315.11677951266,951037596,88326,10767.357244752397,A,골목상권,의릉,205397,456047,11290,성북구,11290810,석관동,47130,1259,920,50,604,33,132
3110222,4140,94512479,22829.10120772947,132000000,5793,22786.12118073537,37487521,1653,22678.47610405324,A,골목상권,회기역 2번,205428,454564,11230,동대문구,11230720,휘경1동,10334,1239,758,48,833,43,133
3110223,6663,438874507,65867.40312171694,558682828,7346,76052.65831745167,119808321,683,175414.81844802343,A,골목상권,군자초등학교,205576,451597,11230,동대문구,11230650,장안1동,43581,3620,867,96,1001,80,227
3110224,80255,1184455162,14758.646339791912,1506593499,105874,14230.061195383192,322138337,25619,12574.196377688437,A,골목상권,외대앞역 2번,205611,454967,11230,동대문구,11230720,휘경1동,45770,1903,638,52,1031,76,193
3110225,133986,3876237796,28930.17028644784,4788529527,168815,28365.545283298285,912291731,34829,26193.451749978467,A,골목상권,촬영소사거리,205617,452236,11230,동대문구,11230610,답십리2동,54806,2914,878,101,727,79,209
3110226,3078285,53901848250,17510.35016250932,71553932673,4202707,17025.677182111434,17652084423,1124422,15698.807407717031,A,골목상권,장안1동주민센터,205884,452160,11230,동대문구,11230650,장안1동,285861,9113,1136,355,894,264,727
3110227,188836,9614190028,50912.90870384884,12611324814,251592,50126.0962749213,2997134786,62756,47758.53760596596,A,골목상권,답십리공원,205920,452959,11230,동대문구,11230610,답십리2동,55458,2762,983,83,789,65,189
3110228,932260,19536628398,20956.20148670972,26290021154,1309611,20074.67954530009,6753392756,377351,17896.84605579421,A,골목상권,장안근린공원,206152,452923,11230,동대문구,11230660,장안2동,177937,5767,985,203,835,154,499
3110229,621542,51910171078,83518.36412985767,59975795660,780861,76807.26231685281,8065624582,159319,50625.628970807,A,골목상권,장평중학교,206184,451672,11230,동대문구,11230650,장안1동,205648,5600,994,200,751,139,437
3110230,435318,8298738125,19063.62274245494,12299200588,633030,19429.095916465256,4000462463,197712,20233.78683640851,A,골목상권,장안현대홈타운1차아파트,206324,452165,11230,동대문구,11230660,장안2동,79796,4950,1153,197,814,157,595
3110232,1241820,48996837025,39455.66750817349,67892632736,1650683,41130.02480548961,18895795711,408863,46215.470000953865,A,골목상권,동대부고,206490,453086,11230,동대문구,11230660,장안2동,104535,3323,991,140,825,79,345
3110233,727922,7966615315,10944.325511524588,11421590564,1037412,11009.695823838552,3454975249,309490,11163.447119454586,A,골목상권,중랑역 1번,206528,455158,11260,중랑구,11260610,중화2동,124330,2428,1001,94,802,61,228
3110234,189757,5192598945,27364.4658431573,6792569971,263638,25764.760660451077,1599971026,73881,21656.055359294,A,골목상권,중랑역 4번,206502,454920,11260,중랑구,11260610,중화2동,58421,2552,924,98,744,73,277
3110236,415483,6125996827,14744.277929542244,8296625080,566040,14657.312345417286,2170628253,150557,14417.318709857396,A,골목상권,신묵초등학교,206616,456591,11260,중랑구,11260630,묵2동,180650,4313,829,133,798,115,283
3110237,795385,13934763959,17519.52068369406,19818984324,1094708,18104.356891518102,5884220365,299323,19658.43040795395,A,골목상권,메가박스 상봉,206601,454652,11260,중랑구,11260520,면목2동,124410,3876,913,151,1020,127,333
3110238,23324,1968097589,84380.79184530955,2875213538,54043,53202.3303295524,907115949,30719,29529.4752107816,A,골목상권,배꽃어린이공원,206668,456017,11260,중랑구,11260610,중화2동,29174,1665,557,49,1030,82,88
3110239,46781,1227113904,26231.03191466621,1863963401,70662,26378.582562055984,636849497,23881,26667.622670742432,A,골목상권,중랑역 2번,206763,455188,11260,중랑구,11260610,중화2동,10368,1078,523,34,434,19,76
3110240,347600,6850762870,19708.75394131185,9234264881,443127,20838.86759552002,2383502011,95527,24951.08200822804,A,골목상권,태릉시장 특화거리,206782,455390,11260,중랑구,11260610,중화2동,45536,2494,581,84,882,71,159
3110241,1964791,28550118829,14530.86808164329,37693797638,2552965,14764.713828039165,9143678809,588174,15545.873855355729,A,골목상권,먹골역 5번,206829,456519,11260,중랑구,11260630,묵2동,99076,4612,673,141,988,127,322
3110242,153448,2553022494,16637.704590480163,3298497763,215508,15305.685928132598,745475269,62060,12012.169980663874,A,골목상권,면목5동주민센터,206907,453904,11260,중랑구,11260550,면목5동,105010,1922,1095,86,589,43,85
3110243,455577,9148635676,20081.425699717063,13068809185,633970,20614.23913592126,3920173509,178393,21974.928999456257,A,골목상권,중랑노인종합복지관,206888,454287,11260,중랑구,11260520,면목2동,128302,3841,943,132,684,109,199
3110244,593693,12262773725,20655.07547671945,18537255887,836980,22147.788342612726,6274482162,243287,25790.45391656768,A,골목상권,중화역 4번,206912,455985,11260,중랑구,11260610,중화2동,63066,3672,768,121,956,137,237
3110245,224666,2978766721,13258.644926246072,4202396882,309132,13594.182685713546,1223630161,84466,14486.659259346956,A,골목상권,KB국민은행 중화동지점,206956,455282,11260,중랑구,11260610,중화2동,62374,2600,950,98,957,79,166
3110246,411345,6676144858,16230.037700713512,8843952677,578855,15278.355852501922,2167807819,167510,12941.36361411259,A,골목상권,월드순복음교회,206971,454832,11260,중랑구,11260590,상봉2동,87353,3611,1022,145,878,122,294
3110247,1037072,25821955019,24898.90289102396,38503016262,1484636,25934.314041960453,12681061243,447564,28333.514855975904,A,골목상권,먹골역 1번,207001,456738,11260,중랑구,11260620,묵1동,148439,3768,921,132,624,100,419
3110248,245116,3361761969,13714.983799507172,4946383973,351001,14092.22188255874,1584622004,105885,14965.500344713604,A,골목상권,먹골파출소,207107,457297,11260,중랑구,11260620,묵1동,37643,2179,1280,110,841,75,261
3110249,513789,13649692002,26566.726811979235,17908486769,688743,26001.69695953353,4258794767,174954,24342.368662619887,A,골목상권,중화역 1번,207071,456080,11260,중랑구,11260600,중화1동,170317,4266,685,139,1204,140,284
3110250,112338,1626957165,14482.696549698232,2421597383,164743,14699.242960247171,794640218,52405,15163.442763095123,A,골목상권,화랑대역 7번,207225,457577,11260,중랑구,11260620,묵1동,39367,1952,858,70,679,46,141
3110251,187435,4377833130,23356.540293968577,5368049721,262798,20426.52425437028,990216591,75363,13139.293698499265,A,골목상권,장안중학교,207245,455571,11260,중랑구,11260600,중화1동,90556,3008,803,107,930,92,237
3110252,761050,19892073852,26137.67012942645,26991205429,1072232,25172.915403569372,7099131577,311182,22813.43900675489,A,골목상권,장안제일시장,207210,453972,11260,중랑구,11260550,면목5동,121544,2409,1165,101,747,52,133
3110253,358862,6246557825,17406.57362718817,8408235230,489674,17171.08776451272,2161677405,130812,16525.06960370608,A,골목상권,중곡초등학교,207294,452626,11260,중랑구,11260540,면목4동,86503,2744,927,115,789,95,184
3110254,733247,13103000630,17869.831898391676,15963832042,962755,16581.406528140596,2860831412,229508,12465.06183662443,A,골목상권,오거리공원,207331,453019,11260,중랑구,11260570,면목7동,165615,3723,952,137,790,121,224
3110255,1112821,17900176837,16085.40532304836,24162216563,1547601,15612.691231783903,6262039726,434780,14402.77778646672,A,골목상권,상봉역 4번,207311,454906,11260,중랑구,11260590,상봉2동,191245,4613,1193,194,653,121,376
3110256,680419,13070855738,19210.00991741853,16312233477,884557,18441.133219227253,3241377739,204138,15878.365316599557,A,골목상권,면목2동체육관,207297,454482,11260,중랑구,11260520,면목2동,221861,4703,961,153,561,112,284
3110257,127371,1336907381,10496.167738339182,1833328417,175523,10444.946912940184,496421036,48152,10309.458298720718,A,골목상권,상봉역 7번,207583,455462,11260,중랑구,11260580,상봉1동,114328,2667,1358,138,1179,80,304
3110258,424744,6115924637,14399.08424133125,8361993465,584600,14303.786289770784,2246068828,159856,14050.575693123812,A,골목상권,면동초등학교,207582,454086,11260,중랑구,11260565,면목본동,111432,3601,985,143,1000,104,323
3110259,554205,11410619865,20589.16802446748,16082122014,751072,21412.224146286902,4671502149,196867,23729.229119151507,A,골목상권,사가정역 1번,207605,453638,11260,중랑구,11260575,면목3?8동,86298,4371,1249,190,792,136,422
3110260,638430,9829416838,15396.232692699276,12802436096,817983,15651.225142820816,2973019258,179553,16557.8924217362,A,골목상권,면목역 3번,207615,454450,11260,중랑구,11260565,면목본동,65941,3158,826,113,904,87,262
3110261,625802,5405221475,8637.271013835047,7746548170,885511,8748.110605063066,2341326695,259709,9015.192754197968,A,골목상권,사가정역 4번,207796,453176,11260,중랑구,11260570,면목7동,109503,5249,1251,210,890,161,380
3110262,1059014,16545078527,15623.097076148191,24000354741,1512063,15872.589132198857,7455276214,453049,16455.783400912485,A,골목상권,상봉역 3번,207850,454983,11260,중랑구,11260590,상봉2동,121975,4056,895,169,660,128,412
3110263,482784,3991140770,8266.928419334527,5755778922,694449,8288.267276646666,1764638152,211665,8336.938804242553,A,골목상권,면목역 1번,207934,454695,11260,중랑구,11260565,면목본동,152104,5122,965,198,845,144,394
3110264,1137603,16212327866,14251.305478273176,22101355186,1577266,14012.446338157291,5889027320,439663,13394.411901843005,A,골목상권,면목역 2번,208090,454193,11260,중랑구,11260565,면목본동,216948,5637,1105,229,921,168,456
3110265,407268,12230342590,30030.207602856102,17556164188,585560,29981.836512056838,5325821598,178292,29871.34362730801,A,골목상권,망우역 1번,208182,455535,11260,중랑구,11260580,상봉1동,164846,5373,982,223,829,172,631
3110266,97377,1840297245,18898.684956406545,2640595984,139221,18966.937344222497,800298739,41844,19125.770456935283,A,골목상권,면목동우체국,208094,453739,11260,중랑구,11260575,면목3?8동,114047,4142,1407,194,982,131,373
3110267,329379,7018936585,21309.60560630763,8963695645,458693,19541.819136110644,1944759060,129314,15039.044960329122,A,골목상권,망우역 2번,207896,455693,11260,중랑구,11260580,상봉1동,125682,3758,907,147,954,104,419
3110268,34158,1486508589,43518.607324784825,1961536303,46794,41918.543039705946,475027714,12636,37593.20307059196,A,골목상권,망우3동주민센터,208341,454702,11260,중랑구,11260660,망우3동,71237,2700,851,100,951,82,145
3110269,172674,3237142268,18747.13198281154,4832783551,244176,19792.21361231243,1595641283,71502,22316.03707588599,A,골목상권,용마문화복지센터,208386,454301,11260,중랑구,11260575,면목3?8동,50066,2622,995,100,1089,92,171
3110270,42664,1270506282,29779.35219388712,1909339556,63118,30250.317754047974,638833274,20454,31232.681822626382,A,골목상권,혜원여고,208593,454695,11260,중랑구,11260660,망우3동,35644,1589,720,53,534,41,107
3110271,13406,712934279,53180.238624496495,1058165946,17145,61718.63202099738,345231667,3739,92332.62021930996,A,골목상권,신내역 1번,208737,457334,11260,중랑구,11260680,신내1동,112596,1076,655,29,598,28,228
3110272,2379246,55966864013,23522.94130703593,79354712617,3315348,23935.560495308488,23387848604,936102,24984.295091774187,A,골목상권,신내1동주민센터,208691,456291,11260,중랑구,11260680,신내1동,146352,3619,1004,147,612,95,446
3110273,574783,12063076103,20987.183168256543,15792044048,764390,20659.668556626853,3728967945,189607,19666.826356621856,A,골목상권,장스여성병원,208719,455672,11260,중랑구,11260680,신내1동,69230,3082,736,99,796,94,172
3110274,1230955,18546718184,15066.934359095174,23152792436,1607224,14405.454644778823,4606074252,376269,12241.43964025737,A,골목상권,서일대학교,208722,454449,11260,중랑구,11260575,면목3?8동,164098,3080,920,117,749,94,227
3110275,166072,6231719627,37524.2041223084,9585508757,246509,38885.02552442304,3353789130,80437,41694.60733244651,A,골목상권,하나은행 망우동지점,208807,455418,11260,중랑구,11260655,망우본동,35477,3512,944,122,1039,118,246
3110276,536,13701569,25562.628731343284,13701569,536,25562.628731343284,0,0,,A,골목상권,신내IC북측,209033,457638,11260,중랑구,11260680,신내1동,118914,475,943,27,283,6,25
3110277,670093,8274752308,12348.66251102459,11705358320,912841,12822.99800293808,3430606012,242748,14132.37601133686,A,골목상권,러스크서울병원,209068,455483,11260,중랑구,11260655,망우본동,118173,3815,769,126,917,129,306
3110278,700987,14307966931,20411.173004634893,18647052929,933468,19976.10301477929,4339085998,232481,18664.26072668304,A,골목상권,망우본동주민센터,209142,455775,11260,중랑구,11260655,망우본동,137523,3029,795,113,813,102,265
3110280,4814,100078510,20789.054840049856,175823545,8061,21811.629450440392,75745035,3247,23327.697874961505,A,골목상권,북정마을,199134,454845,11290,성북구,11290525,성북동,151078,513,252,13,545,10,22
3110281,498,418195503,839750.0060240964,1227710912,1363,900741.6815847396,809515409,865,935855.9641618496,A,골목상권,길상사,199476,455329,11290,성북구,11290525,성북동,244583,596,234,12,91,6,26
3110282,217128,1837248714,8461.592765557643,2482991605,292445,8490.456684162835,645742891,75317,8573.667180052313,A,골목상권,국민대학교앞,199894,456476,11290,성북구,11290640,정릉3동,69438,582,623,24,877,35,105
3110283,88730,2503419349,28213.90002254029,3548793929,122605,28944.936413686228,1045374580,33875,30859.766199261994,A,골목상권,성북초등학교앞,199941,454796,11290,성북구,11290525,성북동,42242,1195,447,39,553,30,54
3110284,9628,286030021,29708.145097631907,452730554,15188,29808.43784566763,166700533,5560,29982.11025179856,A,골목상권,정릉북한산국립공원입구,199916,457667,11290,성북구,11290650,정릉4동,57402,629,862,29,359,16,40
3110285,93495,1891210212,20227.928894593293,2267443961,129806,17467.94417053141,376233749,36311,10361.426262014264,A,골목상권,홍대부중,200122,454958,11290,성북구,11290525,성북동,90071,1208,690,37,630,32,66
3110286,100457,3121475536,31072.75287934141,4118461696,148923,27654.97402013121,996986160,48466,20570.836462674863,A,골목상권,한성대입구역 5번,200267,454472,11290,성북구,11290525,성북동,112177,2743,905,75,852,59,245
3110287,247685,2687021144,10848.542075620244,3941526536,348319,11315.85281308226,1254505392,100634,12466.019357274878,A,골목상권,정릉3동주민센터,200322,456640,11290,성북구,11290640,정릉3동,60168,603,804,24,470,19,60
3110288,196893,4567010072,23195.390755384906,6078378917,266148,22838.34151299277,1511368845,69255,21823.24518085337,A,골목상권,동구여중,200468,454617,11290,성북구,11290525,성북동,82760,2008,928,54,978,41,197
3110289,140192,2069098141,14759.031478258388,2984635021,203130,14693.226116280215,915536880,62938,14546.647176586484,A,골목상권,북한산보국문역 2번,200613,456596,11290,성북구,11290640,정릉3동,162270,2752,898,94,675,80,326
3110290,3864,126238853,32670.510610766047,200222261,5852,34214.33031442242,73983408,1988,37214.9939637827,A,골목상권,북한산보국문역 1번,200797,457090,11290,성북구,11290650,정릉4동,45706,1215,1062,47,544,31,127
3110291,1008663,14315231114,14192.283363224387,19689526087,1396988,14094.27002021492,5374294973,388325,13839.683185476084,A,골목상권,한성대입구역 3번,200879,454012,11290,성북구,11290555,삼선동,175682,3329,777,109,967,101,284
3110292,16322,1446639246,88631.24898909447,1994699039,22856,87272.44657857894,548059793,6534,83878.14401591674,A,골목상권,정릉역 2번,200997,456070,11290,성북구,11290630,정릉2동,21672,1596,1083,72,970,53,168
3110293,601359,8213695273,13658.555493473948,11242327712,809538,13887.337854430552,3028632439,208179,14548.21302340774,A,골목상권,삼선중학교,200919,454642,11290,성북구,11290525,성북동,79830,5148,723,175,1089,114,395
3110294,384176,9490960726,24704.720560368165,12652286292,517776,24435.82995735608,3161325566,133600,23662.616511976048,A,골목상권,서경대학교,201084,456815,11290,성북구,11290650,정릉4동,193247,3181,918,137,605,85,355
3110295,911578,13463905568,14769.888663394684,16658643937,1182432,14088.45831049904,3194738369,270854,11795.057001188832,A,골목상권,정릉우체국,201097,456370,11290,성북구,11290630,정릉2동,153101,3162,955,134,1021,97,350
3110296,479183,5789464472,12081.948800353935,8052799693,689604,11677.426019860672,2263335221,210421,10756.223100355954,A,골목상권,성신여대입구역 4번,201319,454904,11290,성북구,11290575,동선동,59460,4315,1029,154,665,92,381
3110297,352664,5063339034,14357.402609849602,6710364948,483167,13888.29317399574,1647025914,130503,12620.598101193076,A,골목상권,경동고등학교,201254,454294,11290,성북구,11290555,삼선동,167263,6296,860,191,1004,168,515
3110298,5951,643756138,108176.1280457066,769669367,7580,101539.49432717678,125913229,1629,77294.79987722529,A,골목상권,솔숲어린이공원,201379,456103,11290,성북구,11290620,정릉1동,37902,1595,800,78,805,50,162
3110299,932732,18532794790,19869.367395993704,23053586089,1182363,19497.892008630177,4520791299,249631,18109.89540161278,A,골목상권,정릉역 1번,201588,455814,11290,성북구,11290620,정릉1동,140910,3899,1189,167,976,113,354
3110300,610363,7404935647,12132.01921971024,10364199957,861827,12025.847364958396,2959264310,251464,11768.142994623486,A,골목상권,삼선동주민센터,201728,454413,11290,성북구,11290600,안암동,155662,7077,847,231,886,213,699
3110301,134170,2331533036,17377.45424461504,3433433559,188246,18239.07843460153,1101900523,54076,20376.88665951624,A,골목상권,성신여대입구역 7번,201622,455143,11290,성북구,11290575,동선동,107374,4560,985,168,837,143,506
3110302,114298,2117743875,18528.267117534862,2676363200,145042,18452.332427848487,558619325,30744,18170.02748503773,A,골목상권,보문역 8번,201699,453779,11290,성북구,11290610,보문동,67532,2672,754,75,800,85,157
3110303,403966,5905891391,14619.77342400103,8143939661,553007,14726.648416746984,2238048270,149041,15016.326178702504,A,골목상권,성신여대입구역 1번,201864,454954,11290,성북구,11290575,동선동,109299,4402,835,161,1066,159,567
3110304,650298,4181706797,6430.446959701552,5530697581,857468,6450.033798345828,1348990784,207170,6511.516068928899,A,골목상권,보문역 4번,201853,454151,11290,성북구,11290600,안암동,93288,3296,633,85,771,107,278
3110305,848042,13429675781,15836.097482200174,19312418664,1208057,15986.347220371224,5882742883,360015,16340.27160812744,A,골목상권,보문역 5번,201956,453872,11290,성북구,11290600,안암동,147424,3253,779,89,779,90,187
3110306,2916,378275120,129723.9780521262,392455701,3053,128547.56010481494,14180581,137,103507.8905109489,A,골목상권,미아초등학교,201991,456550,11290,성북구,11290660,길음1동,32625,1600,758,70,656,40,173
3110307,105611,2449903584,23197.428146689264,3159269298,127539,24771.005715898667,709365714,21928,32349.76805910252,A,골목상권,길음역 7번,202044,456064,11290,성북구,11290660,길음1동,55213,2455,774,78,851,71,209
3110308,243949,7375469337,30233.652677403883,9240831600,327896,28182.20289360041,1865362263,83947,22220.71381943369,A,골목상권,길음역 8번,202156,456410,11290,성북구,11290685,길음2동,84969,2838,924,116,1030,89,235
3110309,155223,1846233935,11894.074557249893,2303950929,209113,11017.7317000856,457716994,53890,8493.542289849694,A,골목상권,대광초등학교,202174,453492,11290,성북구,11290600,안암동,72678,2198,839,69,596,56,152
3110310,12048,873864534,72531.91683266932,1428224452,17725,80576.83791255289,554359918,5677,97650.15289765722,A,골목상권,길음역 10번,202327,456085,11290,성북구,11290685,길음2동,21941,1649,799,49,824,55,150
3110312,1755083,15285876889,8709.489459472858,20389588108,2355140,8657.484526609884,5103711219,600057,8505.377354151356,A,골목상권,안암역 2번,202569,454348,11290,성북구,11290600,안암동,85118,1721,609,59,835,63,418
3110313,1641876,21141970361,12876.715635650926,29158601802,2239741,13018.738238930306,8016631441,597865,13408.765258043204,A,골목상권,안암역 3번,202623,453826,11290,성북구,11290600,안암동,82289,3223,752,99,1017,82,515
3110314,677198,17875654651,26396.49652095842,24170896766,912800,26479.948253724804,6295242115,235602,26719.816109370888,A,골목상권,종암경찰서,202860,455730,11290,성북구,11290705,종암동,84094,3496,769,106,858,95,336
3110315,842100,10787846501,12810.647786486166,14490880257,1145311,12652.354039208563,3703033756,303211,12212.728944530376,A,골목상권,종암아이파크2차,202967,455307,11290,성북구,11290705,종암동,92801,2626,564,75,731,66,252
3110316,1107312,20895577993,18870.542352110337,27270967727,1462133,18651.49594941089,6375389734,354821,17967.90419394568,A,골목상권,숭곡초등학교,203036,456508,11290,성북구,11290715,월곡1동,180619,5754,1307,240,978,156,499
3110317,763564,6540193531,8565.35081669644,9391165528,1056302,8890.606595462283,2850971997,292738,9738.98843675915,A,골목상권,종암중학교,203017,454857,11290,성북구,11290705,종암동,91409,1146,543,41,655,24,122
3110318,63179,2365630307,37443.30089111888,3073866473,78597,39109.20865936359,708236166,15418,45935.67038526398,A,골목상권,KT월곡지사,203090,456010,11290,성북구,11290715,월곡1동,76869,3382,903,118,1073,91,333
3110319,514607,10507534163,20418.560499565687,14913508828,713468,20902.841932644493,4405974665,198861,22156.052041375635,A,골목상권,종암동주민센터,203175,455519,11290,성북구,11290705,종암동,98376,3126,721,97,649,80,231
3110320,67406,1277031170,18945.363469127376,1697029436,91182,18611.45221644623,419998266,23776,17664.799209286677,A,골목상권,KB국민은행 종암동지점,203263,455041,11290,성북구,11290705,종암동,52907,1317,651,43,363,24,142
3110322,156200,2109984737,13508.22494878361,2673044477,201257,13281.746607571413,563059740,45057,12496.60962780478,A,골목상권,장위1동주민센터,203690,457290,11290,성북구,11290760,장위1동,84262,1148,658,46,665,29,57
3110323,416738,4776507163,11461.654955871554,6681333145,568259,11757.54918971807,1904825982,151521,12571.36622646366,A,골목상권,상월곡역 1번,203943,456250,11290,성북구,11290725,월곡2동,83644,2113,858,72,789,64,268
3110325,387790,5472494183,14112.00439155213,7932570386,578599,13709.962143038616,2460076203,190809,12892.87299341226,A,골목상권,장곡초등학교,204065,457480,11290,성북구,11290760,장위1동,104685,2036,805,77,783,50,112
3110326,159970,1195340682,7472.2803150590735,1731544663,226839,7633.36402911316,536203981,66869,8018.722891025737,A,골목상권,장위동성당,204220,456971,11290,성북구,11290760,장위1동,45509,1236,441,23,478,36,41
3110327,859248,12737635454,14824.16654330298,17294330061,1142048,15143.260231618986,4556694607,282800,16112.78149575672,A,골목상권,상월곡역 2번,204404,456574,11290,성북구,11290770,장위2동,117350,1958,903,60,743,36,127
3110328,197563,3108730865,15735.390052793286,4017788492,270336,14862.20293264678,909057627,72773,12491.68822228024,A,골목상권,상월곡역 3번,204494,456315,11290,성북구,11290810,석관동,88297,1208,698,36,588,17,106
3110329,18354,683168652,37221.78555083361,954795967,25861,36920.3034298751,271627315,7507,36183.20434261357,A,골목상권,우리은행체육관,204694,457411,11290,성북구,11290770,장위2동,88610,1680,996,65,982,46,76
3110330,46200,2254519040,48799.11341991342,2826810988,61436,46012.289016212,572291948,15236,37561.82383827776,A,골목상권,돌곶이역 1번,204785,456784,11290,성북구,11290770,장위2동,72476,2247,929,75,705,43,168
3110331,581548,10000543777,17196.420204351147,13226882675,750929,17614.025660215546,3226338898,169381,19047.820582001525,A,골목상권,돌곶이역 8번,205071,456537,11290,성북구,11290810,석관동,105931,2852,832,99,588,47,227
3110332,20327,801507878,39430.70192354996,1309275969,28475,45979.84087796313,507768091,8148,62318.126043200784,A,골목상권,돌곶이역 3번,205180,456985,11290,성북구,11290770,장위2동,34428,1582,1084,62,1101,47,103
3110333,353594,15235494523,43087.53690107864,19616420202,500467,39196.23112413006,4380925679,146873,29827.985259373745,A,골목상권,돌곶이역 5번,205235,456656,11290,성북구,11290810,석관동,67373,2997,801,92,605,58,205
3110334,121997,3949135283,32370.757338295203,4736932517,168020,28192.670616593263,787797234,46023,17117.468092040937,A,골목상권,석관중앙교회,205523,456497,11290,성북구,11290810,석관동,84276,2861,655,81,319,49,221
3110335,1187036,20655352474,17400.78015662541,30299141017,1677320,18064.019398206663,9643788543,490284,19669.800652275007,A,골목상권,석계역 7번,205645,457031,11290,성북구,11290810,석관동,140761,3315,812,115,1093,102,363
3110336,32924,719545027,21854.72685578909,1037643531,45869,22621.891277333278,318098504,12945,24573.0787176516,A,골목상권,석관고등학교,205718,456720,11290,성북구,11290810,석관동,62554,1599,739,50,548,34,120
3110337,168703,4036417455,23926.17472718328,6674060865,275279,24244.714871094417,2637643410,106576,24748.943570785166,A,골목상권,아카데미하우스,200625,460586,11305,강북구,11305660,인수동,120638,1032,629,46,499,30,90
3110339,63985,2015183792,31494.628303508634,3332670462,99345,33546.433761135435,1317486670,35360,37259.238404977375,A,골목상권,국립4.19민주묘지,200907,460881,11305,강북구,11305645,우이동,12372,983,812,45,291,27,95
3110340,3642,153000135,42009.92174629324,186820679,4841,38591.34042553192,33820544,1199,28207.29274395329,A,골목상권,인수중학교,200791,460520,11305,강북구,11305660,인수동,50149,1088,734,47,708,32,106
3110341,386325,5424661724,14041.705103216203,9548140800,646083,14778.50492893328,4123479076,259758,15874.31022721148,A,골목상권,북한산우이역 2번,200835,462472,11305,강북구,11305645,우이동,140183,519,139,14,191,11,24
3110342,49974,770165912,15411.332132709009,1035382310,67492,15340.815355894032,265216398,17518,15139.650530882522,A,골목상권,국립재활원,201078,459717,11305,강북구,11305660,인수동,62499,1003,760,43,783,39,65
3110343,80151,729318646,9099.30813090292,1044081152,114021,9156.919795476271,314762506,33870,9293.253793917922,A,골목상권,무너미어린이공원,201054,460584,11305,강북구,11305645,우이동,105257,2293,1038,78,805,55,144
3110344,5274,192387902,36478.55555555556,327475761,8256,39665.18422965116,135087859,2982,45301.0928906774,A,골목상권,화계중학교,201103,459244,11305,강북구,11305615,수유1동,38830,566,502,21,639,23,49
3110345,545772,7994890372,14648.77342919754,10560993383,723143,14604.294562762829,2566103011,177371,14467.43273139352,A,골목상권,솔밭공원역 2번,201113,461962,11305,강북구,11305645,우이동,103855,1450,444,50,764,33,116
3110346,197333,4022923801,20386.4726173524,6770350624,309724,21859.30255324095,2747426823,112391,24445.25649740637,A,골목상권,4.19민주묘지역 2번,201112,461090,11305,강북구,11305645,우이동,60794,1671,1018,68,487,47,180
3110348,332639,4969508791,14939.645654899155,6333909835,437873,14465.175598860857,1364401044,105234,12965.401334169565,A,골목상권,강북문화예술회관,201295,460283,11305,강북구,11305660,인수동,122433,2677,1094,90,854,62,173
3110349,6512,148601845,22819.693642506143,235877132,10033,23510.12977175321,87275287,3521,24787.07384265833,A,골목상권,화계역 2번,201298,459290,11305,강북구,11305615,수유1동,26807,893,612,32,1078,36,65
3110350,71279,2040742334,28630.344617629315,2689745276,93945,28631.06366491032,649002942,22666,28633.324891908585,A,골목상권,가오리역 2번,201343,459984,11305,강북구,11305660,인수동,75348,1847,1018,69,986,49,131
3110351,39844,1434916192,36013.35689187833,1984419357,56909,34870.04440422429,549503165,17065,32200.595663639026,A,골목상권,수유북부시장옆,201375,459629,11305,강북구,11305660,인수동,78839,1957,871,83,913,71,102
3110352,653372,11812256701,18078.914769840158,15883107565,906320,17524.834015579487,4070850864,252948,16093.627401679396,A,골목상권,수유1동주민센터,201422,458947,11305,강북구,11305615,수유1동,134108,2001,957,79,1278,70,136
3110353,95470,2772305557,29038.499601969204,4496565200,145090,30991.55834309739,1724259643,49620,34749.2874445788,A,골목상권,수유동우체국,201429,460733,11305,강북구,11305625,수유2동,75187,2789,1130,96,937,72,188
3110354,81766,3246699162,39707.203018369495,4164071482,117351,35483.902838493064,917372320,35585,25779.74764648026,A,골목상권,삼각산119안전센터,201493,457814,11305,강북구,11305575,삼각산동,17571,1886,893,74,980,71,244
3110355,487377,9289482849,19060.158458441823,11243452150,619113,18160.5815901136,1953969301,131736,14832.462660168823,A,골목상권,삼양사거리역 2번,201603,458000,11305,강북구,11305534,삼양동,101492,2874,989,112,897,99,280
3110356,74344,2042524747,27473.96894167653,2988450383,102605,29125.777330539448,945925636,28261,33471.060330490785,A,골목상권,덕수교,201609,460954,11305,강북구,11305625,수유2동,102062,2262,993,79,799,59,168
